id,article_id,media_type_id,url,caption,extracted_at
"278398","319818","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/02/Teenager-Ice-Cream-Dessert-Eat-Junk-Food-e1480686387512.jpg","Image: Study: Ads selling junk food overwhelmingly targeting youth","2019-09-05 10:53:33.449892+02"
"278432","319843","1","https://www.naturalnews.com/https://realclimatescience.com/wp-content/uploads/2017/02/122016.gif","","2019-09-05 10:53:45.41382+02"
"278481","319859","1","http://neurosciencenews.com/files/2014/03/aNeuroscience-News-Research-Article-Photo.jpg","Top image","2019-09-05 10:53:48.461411+02"
"278434","319843","1","https://www.naturalnews.com/https://realclimatescience.com/wp-content/uploads/2017/02/ch_tlt_2016_12_anom_v03_3-1.gif","","2019-09-05 10:53:45.413977+02"
"278499","319875","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/02/Nurse-Doctor-Vaccine-Needle1.jpg","Image: America’s taxpayer-funded bureaucracies lie about vaccine safety to maintain power and funding while harming children","2019-09-05 10:53:53.523373+02"
"278507","319885","1","https://www.naturalnews.com/images/The-New-Orwellian-Philosophy-Insane-Left-600.jpg","","2019-09-05 10:53:54.081305+02"
"278510","319885","4","https://player.vimeo.com/video/201900324",,"2019-09-05 10:53:54.082111+02"
"278519","319878","1","http://neurosciencenews.com/files/2014/03/aNeuroscience-News-Research-Article-Photo.jpg","Top image","2019-09-05 10:53:55.20508+02"
"278527","319892","1","https://i0.wp.com/neurosciencenews.com/files/2012/09/autoinjector-prolonged-seizures.jpg?fit=650%2C375&ssl=1","Top image","2019-09-05 10:53:57.454746+02"
"278568","319924","1","https://i2.wp.com/neurosciencenews.com/files/2012/09/neurons-mouse-brain-visualized.jpg?fit=650%2C375&ssl=1","Top image","2019-09-05 10:54:08.906791+02"
"278596","319960","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/03/Crying-Baby-Boy-Rich-Money.jpg","Image: The one simple message every crybaby snowflake needs to hear: NO, you are not special by default","2019-09-05 10:54:16.972125+02"
"278599","319960","4","https://w.soundcloud.com/player/?visual=true&url=http%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F304836414&show_artwork=true&maxwidth=500&maxheight=750",,"2019-09-05 10:54:16.973985+02"
"278601","319960","4","https://www.youtube.com/embed/SA51EHEi5vY?feature=oembed",,"2019-09-05 10:54:16.974272+02"
"278561","319918","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/02/vaccines.jpg","Image: Vaccine fraud – The undeniable truth exposed","2019-09-05 10:54:06.839818+02"
"278563","319920","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/07/Robot-Android-Cyborg-Fly-e1485940634168.jpg","Image: Genetically engineered cyborg dragonflies now being weaponized for surveillance missions","2019-09-05 10:54:07.129963+02"
"278628","319973","1","https://i2.wp.com/neurosciencenews.com/files/2012/09/multiple-sclerosis-spine.jpg?fit=650%2C375&ssl=1","Top image","2019-09-05 10:54:28.272352+02"
"278639","319991","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/01/Soros.jpg","Image: Hungary to crack down on organizations linked to corrupt billionaire George Soros","2019-09-05 10:54:29.206413+02"
"278703","320032","1","https://i2.wp.com/neurosciencenews.com/files/2012/09/raven-beak-gestures.jpg?fit=650%2C375&ssl=1","Top image","2019-09-05 10:54:45.368215+02"
"278770","320095","1","http://neurosciencenews.com/files/2014/03/aNeuroscience-News-Research-Article-Photo.jpg","Top image","2019-09-05 10:55:05.033557+02"
"278780","320103","1","http://neurosciencenews.com/files/2014/03/aNeuroscience-News-Research-Article-Photo.jpg","Top image","2019-09-05 10:55:07.570051+02"
"278649","319977","1","http://neurosciencenews.com/files/2014/03/aNeuroscience-News-Research-Article-Photo.jpg","Top image","2019-09-05 10:54:30.684059+02"
"278662","320006","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/01/Bacteria-Germs-Cells-e1485778558350.jpg","Image: Are we approaching a post-antibiotic future? Chemical medicine reaches “end game” terminal failure","2019-09-05 10:54:36.478965+02"
"278757","320075","1","https://i1.wp.com/neurosciencenews.com/files/2012/09/neuroscience-time-travel.jpg?fit=650%2C375&ssl=1","Top image","2019-09-05 10:55:00.862149+02"
"278783","320107","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/02/herbs.jpg","Image: Herbal medicine: It goes far beyond just replacing drugs","2019-09-05 10:55:08.706814+02"
"278797","320119","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/01/EPA6-e1481268007692.jpg","Image: President Trump silences EPA climate change propaganda … real scientists rejoice","2019-09-05 10:55:09.827454+02"
"278721","320051","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/01/hemp_seeds_flickr.jpg","Image: Grocery store hemp seeds could become Schedule I controlled substances under new DEA power grab","2019-09-05 10:54:48.157298+02"
"278726","320056","1","https://i1.wp.com/neurosciencenews.com/files/2012/09/word-association-fmri-thinking.jpg?fit=650%2C375&ssl=1","Top image","2019-09-05 10:54:51.434715+02"
"278880","320179","1","https://i0.wp.com/neurosciencenews.com/files/2012/09/neurobehavioral-anatomy-book-review.jpg?fit=650%2C375&ssl=1","Top image","2019-09-05 10:55:35.580472+02"
"278891","320201","1","https://i2.wp.com/neurosciencenews.com/files/2012/09/brain-mirror-images-visual-neuroscience.jpg?fit=650%2C375&ssl=1","Top image","2019-09-05 10:55:41.155248+02"
"278941","320247","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/01/Woman-Yelling-At-Man-Screaming.jpg","Image: Study proves how easily society is controlled and manipulated by identity politics","2019-09-05 10:55:54.227+02"
"278900","320211","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/01/raw-ground-turmeric.jpg.653x0_q80_crop-smart.jpg","Image: Over 7,000 studies confirm turmeric’s health-protective effects","2019-09-05 10:55:43.03409+02"
"278908","320216","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/02/cannabis1-e1485191043716.jpg","Image: National Academy of Sciences: Marijuana can be used as a medicine","2019-09-05 10:55:43.682873+02"
"279179","320458","4","https://www.youtube.com/embed/rLjOBJA9XXU",,"2019-09-05 10:57:03.092266+02"
"279012","320304","1","https://i2.wp.com/neurosciencenews.com/files/2012/09/its-boy-girl-balloons.jpg?fit=650%2C375&ssl=1","Top image","2019-09-05 10:56:18.576732+02"
"279022","320321","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/01/Yarrow-Herb.jpg","Image: These incredible plants were used by Native Americans to cure illness","2019-09-05 10:56:19.655582+02"
"279092","320382","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/01/958919_1_Hillary-Clinton-and-Bernie-Sanders-in-debate_standard.jpg","Image: Six reasons why the Hillary Clinton nomination was completely rigged and illegitimate","2019-09-05 10:56:40.48743+02"
"279126","320413","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/02/Baby-Child-Cry-Vaccine.jpg","Image: Arguments from authority and intimidation support vaccine propaganda","2019-09-05 10:56:49.516798+02"
"279137","320425","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/04/Alex-Jones-gay-Frogs.jpg","Image: Alex Jones is right: Atrazine herbicide proven to be a “powerful chemical castrator” that turns male frogs into homosexuals… see the science","2019-09-05 10:56:50.359962+02"
"279141","320428","4","https://www.youtube.com/embed/TpFhBdOFVnw?feature=oembed",,"2019-09-05 10:56:50.792473+02"
"279146","320427","1","https://i0.wp.com/neurosciencenews.com/files/2012/09/multiple-sclerosis-sfb-th17.jpg?fit=600%2C325&ssl=1","Top image","2019-09-05 10:56:52.705891+02"
"279152","320434","1","https://i0.wp.com/neurosciencenews.com/files/2012/09/fly-brain-computer.jpg?fit=600%2C325&ssl=1","Top image","2019-09-05 10:56:54.030761+02"
"279162","320447","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/02/cancer-cells.jpeg","Image: Researchers: Fasting can kill cancer cells in common childhood leukemia","2019-09-05 10:57:01.725315+02"
"279178","320458","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/02/Fake-News-Professor-Zimdars.jpg","Image: How mainstream media gets away with distributing propaganda masquerading as legitimate journalism","2019-09-05 10:57:03.09072+02"
"278997","320297","1","https://i0.wp.com/neurosciencenews.com/files/2012/09/n-type-calcium-channel.jpg?fit=650%2C375&ssl=1","Top image","2019-09-05 10:56:09.933834+02"
"279036","320333","1","https://i2.wp.com/neurosciencenews.com/files/2012/09/brain-cell-communication.jpg?fit=475%2C363&ssl=1","Top image","2019-09-05 10:56:25.534365+02"
"279040","320339","1","https://i0.wp.com/neurosciencenews.com/files/2012/09/human-neual-stem-cells-rat-stroke.jpg?fit=500%2C363&ssl=1","Top image","2019-09-05 10:56:28.081671+02"
"279076","320351","1","https://i2.wp.com/neurosciencenews.com/files/2012/09/dopamine-gene-academic-performance.png?fit=464%2C363&ssl=1","Top image","2019-09-05 10:56:35.540682+02"
"279088","320377","1","https://i0.wp.com/neurosciencenews.com/files/2012/09/grid-cells-entorhinal-cortex.jpg?fit=650%2C375&ssl=1","Top image","2019-09-05 10:56:40.091762+02"
"279109","320395","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/01/Monsanto-e1458312551231.jpg","Image: Federal lawsuit against Monsanto filed by Portland, Oregon","2019-09-05 10:56:41.664344+02"
"279035","320334","1","https://i0.wp.com/neurosciencenews.com/files/2012/09/frontal-lobe-impulse-control.jpg?fit=500%2C447&ssl=1","Top image","2019-09-05 10:56:23.502636+02"
"279044","320344","4","https://www.youtube.com/embed/B8uxA1fuUNA",,"2019-09-05 10:56:28.582171+02"
"279045","320344","4","https://www.youtube.com/embed/yXKgaB38SNE",,"2019-09-05 10:56:28.582311+02"
"279046","320344","4","https://www.youtube.com/embed/HTNVz7QtRpg",,"2019-09-05 10:56:28.582437+02"
"279047","320344","4","https://www.youtube.com/embed/8a5b3Um5Ofs",,"2019-09-05 10:56:28.582559+02"
"279061","320338","1","https://i2.wp.com/neurosciencenews.com/files/2012/09/fitter-kids-hippocampus-memory.jpg?fit=400%2C300&ssl=1","Top image","2019-09-05 10:56:29.652575+02"
"279120","320406","1","https://i2.wp.com/neurosciencenews.com/files/2012/09/learning-memory-blackboard.jpg?fit=600%2C325&ssl=1","Top image","2019-09-05 10:56:46.267303+02"
"279013","320312","1","https://i1.wp.com/neurosciencenews.com/files/2012/09/adhd-genetic-disorder-evidence.jpg?fit=650%2C375&ssl=1","Top image","2019-09-05 10:56:18.70491+02"
"279180","320459","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/01/lab-e1480656183604.png","Image: Baffled scientists witness water freezing at 221 F at atmospheric pressure","2019-09-05 10:57:03.225752+02"
"279226","320519","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/01/vaccines-needle-virus-sick1.jpg","Image: Canada plans to use vending machines to supply drug users with clean needles and pipes 24 hours a day","2019-09-05 10:57:15.729381+02"
"279245","320502","1","https://media.healthday.com/Images/icimages/HWE016MH.jpg","Top image","2019-09-05 10:57:18.980145+02"
"279328","320581","1","https://magazine.medlineplus.gov//images/uploads/main_images/measles-community-immunity-su19.jpg","Top image","2019-09-05 10:57:36.950722+02"
"279405","320655","1","http://www.who.int/sysmedia/media/resources/favicon.ico","Top image","2019-09-05 10:57:51.822641+02"
"279469","320853","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/02/EPA1-e1485874298143.jpg","Image: EPA admits to Gold King Mine disaster but refuses to pay claims to Native Americans","2019-09-05 10:58:03.95293+02"
"279470","320855","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/01/bundy.jpg","Image: Obama signs massive land grab in Nevada and Utah near Bundy ranch, setting up another potential clash as he leaves office","2019-09-05 10:58:04.162956+02"
"279474","320706","1","http://www.who.int/about/Logo-WHO.jpg","Top image","2019-09-05 10:58:04.662731+02"
"279301","320623","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/01/Hazmat-Suit-Chemical-Dangerous-Virus-e1457637958766.jpg","Image: CDC scientists apparently lost a box of deadly and highly-regulated influenza specimens","2019-09-05 10:57:30.736777+02"
"279314","320637","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/02/Blender-Juicer-Fruits-Vegetables-Drink-Smoothie-e1480498767272.jpg","Image: Stop diabetes: Discover the underlying causes and solutions","2019-09-05 10:57:32.001949+02"
"279331","320582","1","https://magazine.medlineplus.gov//images/uploads/main_images/measles-su19.jpg","Top image","2019-09-05 10:57:38.066389+02"
"279598","320825","1","https://i.dailymail.co.uk/1s/2019/09/02/10/17966136-0-image-a-16_1567416314511.jpg","Top image","2019-09-05 10:58:44.675305+02"
"279652","320871","1","https://i.dailymail.co.uk/1s/2019/08/30/14/17875926-0-image-a-9_1567172117406.jpg","Top image","2019-09-05 10:58:56.936726+02"
"279480","320713","1","http://www.who.int/about/Logo-WHO.jpg","Top image","2019-09-05 10:58:06.687361+02"
"279484","320717","1","http://www.who.int/about/Logo-WHO.jpg","Top image","2019-09-05 10:58:08.097219+02"
"279569","320798","1","https://i.dailymail.co.uk/1s/2019/09/03/09/18004514-0-image-a-13_1567500433165.jpg","Top image","2019-09-05 10:58:33.675891+02"
"279580","320807","1","https://i.dailymail.co.uk/1s/2019/09/02/21/17987180-0-image-a-40_1567456620758.jpg","Top image","2019-09-05 10:58:37.732534+02"
"279673","320893","1","https://i.dailymail.co.uk/1s/2019/08/29/15/17836522-0-image-a-7_1567090048370.jpg","Top image","2019-09-05 10:59:05.596385+02"
"279813","321027","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 10:59:31.942713+02"
"279822","321035","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 10:59:33.137904+02"
"279752","321442","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/01/Apocalypse-Collapse-New-York-1.jpg","Image: The Titanic sails at dawn: Warning signs point to danger ahead in 2017","2019-09-05 10:59:23.389156+02"
"279792","321006","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 10:59:29.161437+02"
"279796","321010","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 10:59:29.65167+02"
"279800","321014","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 10:59:30.197652+02"
"279818","321032","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 10:59:32.766929+02"
"279853","321049","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 10:59:36.359546+02"
"279855","321051","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 10:59:36.838743+02"
"279870","321066","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 10:59:39.048416+02"
"279874","321070","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 10:59:39.547385+02"
"279754","320953","1","https://static.foxnews.com/foxnews.com/content/uploads/2019/09/Bella-Rose-Burress-3-Caters-News.jpg","Top image","2019-09-05 10:59:23.677095+02"
"279795","321009","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 10:59:29.474611+02"
"279945","321616","1","https://www.naturalnews.com//wp-content/uploads/2017/01/1.png","1","2019-09-05 10:59:47.369053+02"
"279930","321120","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 10:59:46.564322+02"
"279943","321616","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/01/man-791440_960_720.jpg","Image: WashPost is richly rewarded for false news about Russia threat while public is deceived","2019-09-05 10:59:47.365449+02"
"279946","321616","1","https://www.naturalnews.com//wp-content/uploads/2017/01/2.png","2","2019-09-05 10:59:47.369228+02"
"279953","321626","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/01/climate.png","Image: Honest scientist fired by DOE for not defending Obama’s climate action plan","2019-09-05 10:59:48.163101+02"
"279968","321134","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 10:59:50.189228+02"
"280036","321210","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 10:59:59.580637+02"
"280050","321719","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/02/NHS-britain-migrant-crisis-e1455719134496.jpg","Image: NHS admits far too many preventable deaths still stem from medical mistakes","2019-09-05 11:00:00.933914+02"
"280065","321228","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 11:00:03.067158+02"
"280069","321233","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 11:00:03.947388+02"
"280093","321256","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 11:00:07.724266+02"
"280145","321816","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2016/12/Digital-Lock-Binary-Code-Security-Hack.jpg","Image: Medical Lab Quest Diagnostics says 34,000 customer accounts hacked","2019-09-05 11:00:14.944683+02"
"280171","321314","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 11:00:17.591899+02"
"280174","321316","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 11:00:17.960863+02"
"280212","321354","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 11:00:23.831281+02"
"280284","321413","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 11:00:33.155318+02"
"280325","321875","1","https://www.naturalnews.com/images/Forbes-Hit-Piece-Comment-4.jpg","","2019-09-05 11:00:37.97059+02"
"280327","321875","1","https://www.naturalnews.com/images/Forbes-Hit-Piece-Comment-5.jpg","","2019-09-05 11:00:37.970718+02"
"280329","321875","1","https://www.naturalnews.com/images/Forbes-Hit-Piece-Comment-7.jpg","","2019-09-05 11:00:37.970968+02"
"280332","321875","1","https://www.naturalnews.com/images/Forbes-Hit-Piece-Comment-9.jpg","","2019-09-05 11:00:37.971231+02"
"280335","321875","1","https://www.naturalnews.com/images/Forbes-Hit-Piece-Comment-11.jpg","","2019-09-05 11:00:37.971469+02"
"280337","321875","1","https://www.naturalnews.com/images/Forbes-Hit-Piece-Comment-13.jpg","","2019-09-05 11:00:37.971707+02"
"280338","321875","1","https://www.naturalnews.com/images/Forbes-Hit-Piece-Comment-1.jpg","","2019-09-05 11:00:37.971826+02"
"280375","321490","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 11:00:42.798775+02"
"280377","321492","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 11:00:43.110179+02"
"280424","321544","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 11:00:49.032839+02"
"280724","321991","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2016/12/evil-med-e1481787867167.jpg","Image: The most evil people in medicine today","2019-09-05 11:01:32.695149+02"
"280760","322004","1","https://www.naturalnews.com/images/Tourniquet-Recon-Medical-Gen-2.jpg","","2019-09-05 11:01:34.191011+02"
"280763","322007","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/02/GFE-Robot-195x110.jpg","Image: Robots could take over 3.4 million human jobs thanks to Amazon Go’s new grocery stores","2019-09-05 11:01:34.524302+02"
"280559","321670","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 11:01:07.61072+02"
"280587","321699","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 11:01:11.6114+02"
"280620","321738","1","https://www.cancer.org/apps/settings/wcm/designs/cancer.org/favicon.ico","Top image","2019-09-05 11:01:16.050905+02"
"280603","321926","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2016/12/Doctor-Surgeon-Close-Up-Mask-Scrubs-e1482349005669.jpg","Image: Top Canadian surgeon says Canada is ‘falling short’ in treating indigenous patients","2019-09-05 11:01:12.794549+02"
"280695","321965","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2016/12/Trump1.jpg","Image: Electors, do your duty and cast your ballot for the man who WON the election","2019-09-05 11:01:30.138854+02"
"280846","322072","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2016/12/texas-capital-e1481200555122.jpg","Image: Urgent: Texas event to support medical freedom happening December 9th","2019-09-05 11:01:55.457185+02"
"280813","322049","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/02/kanye-west-awards-e1481182922183.jpg","Image: Kanye West had a breakdown because he altered his mind-altering medications","2019-09-05 11:01:38.763081+02"
"281114","322323","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2016/09/hemp.jpg","Image: Colorado notched another nationwide first: certified domestic hemp seeds","2019-09-05 11:05:17.30924+02"
"281129","322337","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2016/09/Family-Children-Brush-Teeth-Mirror.jpg","Image: Want to minimize your trips to the dentist? Here are some tips and tricks!","2019-09-05 11:05:18.456463+02"
"281012","322227","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/02/Oil-Well-Drilling-Pump-Fracking.jpg","Image: Fracking in America leading to possible mass heavy metal contamination","2019-09-05 11:04:01.631533+02"
"281019","322234","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2016/10/oil-field.jpg","Image: Oil may hit ‘peak demand’ within 15 years","2019-09-05 11:04:13.596392+02"
"281034","322249","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2016/10/hemp-fields.jpg","Image: ‘Green money’: New businesses are being created to support the medical marijuana industry","2019-09-05 11:04:24.712051+02"
"281041","322254","4","https://www.youtube.com/embed/nwXNCyUPSQg?feature=oembed",,"2019-09-05 11:04:25.158357+02"
"281048","322260","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/04/joint.jpg","Image: Marijuana doesn’t cause lung cancer or impair lung function","2019-09-05 11:04:25.871895+02"
"281049","322261","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/06/Earth-And-Moon.jpg","Image: CO2 levels on earth just crossed a dangerous threshold for the first time in 4 million years","2019-09-05 11:04:26.043203+02"
"281191","322397","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2016/08/brain.png","Image: 5 ways to naturally spur neurogenesis – improve cognition through newly produced brain cells","2019-09-05 11:06:00.584523+02"
"281197","322403","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2016/08/Tractor-Chemicals-Crops-e1470304622130.jpg","Image: Glyphosate herbicide disrupts the development of the uterus, affects female fertility","2019-09-05 11:06:10.602804+02"
"281148","322356","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2016/08/beet-juice-5-1-of-1.jpg","Image: Trendy beets are worth the bite","2019-09-05 11:05:36.893972+02"
"281149","322357","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2016/08/Maca-powder-in-a-spoon.jpg","Image: All you need to know about maca","2019-09-05 11:05:37.092497+02"
"281256","322458","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/01/Cereal-Fruit-Strawberries-Food-Breakfast.jpg","Image: ‘Natural’ breakfast cereals loaded with pesticides and GMOs","2019-09-05 11:07:00.414339+02"
"281258","322460","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2016/07/Seal-And-Penguins.jpg","Image: Devastating report: Dead sea lions wash ashore in California, victims of intense radiation poisoning","2019-09-05 11:07:00.55216+02"
"281261","322460","4","https://www.youtube.com/embed/-PCRUT4E5uk?feature=oembed",,"2019-09-05 11:07:00.554631+02"
"281262","322462","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2016/07/Tooth-Brush-Toothpaste-On-Black-e1461528895994.jpg","Image: Never use these toxic supermarket toothpastes","2019-09-05 11:07:00.83228+02"
"281269","322467","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2016/12/Close-Up-Happy-Young-Woman-Sunny-Day-e1482395755901.jpg","Image: What you’re not supposed to know about sunscreen and sunlight exposure","2019-09-05 11:07:01.420499+02"
"281271","322468","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/02/monkey.jpg","Image: Smoking gun: Baby monkeys given standard doses of popular vaccines develop autism symptoms","2019-09-05 11:07:01.623408+02"
"281279","322475","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/01/Woman-Vitamin-D-Sun-Nature-Smile.jpg","Image: Are you Vitamin B12 Deficient?","2019-09-05 11:07:19.615044+02"
"281280","322476","1","https://www.naturalnews.com/wp-content/uploads/sites/91/2017/03/milk.png","Image: GROSS: Conventional dairy corporations hope to add aspartame as part of what defines ‘milk’","2019-09-05 11:07:19.669007+02"
"281281","322476","4","https://www.youtube.com/embed/M7vV0XpK3Pw?feature=oembed",,"2019-09-05 11:07:19.671319+02"
"281346","322536","1","http://www.checkoutthehealthyworld.com/wp-content/uploads/2018/05/0-1.jpg","","2019-09-05 13:00:56.53054+02"
"281422","322612","1","https://da0mo102vipza.cloudfront.net/wp-content/uploads/2017/07/shutterstock_588293429.jpg","","2019-09-05 13:01:26.223062+02"
"281442","322632","1","https://da0mo102vipza.cloudfront.net/wp-content/uploads/2017/08/shutterstock_411413275.jpg","","2019-09-05 13:01:32.190554+02"
"281469","322659","1","https://da0mo102vipza.cloudfront.net/wp-content/uploads/2017/09/Vaccine1.jpg","","2019-09-05 13:01:40.324174+02"
"281559","322749","1","https://da0mo102vipza.cloudfront.net/wp-content/uploads/2019/06/DanielsDiabeticUpdate.png","","2019-09-05 13:02:06.950162+02"
"281617","322807","1","https://da0mo102vipza.cloudfront.net/wp-content/uploads/2018/05/aah-5-15-18-banner.png","skin-examination","2019-09-05 13:02:23.635366+02"
"281389","322579","1","https://da0mo102vipza.cloudfront.net/wp-content/uploads/2017/04/shutterstock_605432183.jpg","","2019-09-05 13:01:16.613273+02"
"281425","322615","1","https://da0mo102vipza.cloudfront.net/wp-content/uploads/2019/06/MiracleMoleculeCover.png","","2019-09-05 13:01:27.795369+02"
"281437","322627","1","https://da0mo102vipza.cloudfront.net/wp-content/uploads/2017/07/shutterstock_387929044.jpg","","2019-09-05 13:01:31.226593+02"
"281468","322658","1","https://da0mo102vipza.cloudfront.net/wp-content/uploads/2017/09/shutterstock_407442121-1.jpg","","2019-09-05 13:01:40.124524+02"
"281473","322663","1","https://da0mo102vipza.cloudfront.net/wp-content/uploads/2017/09/shutterstock_101761009.jpg","","2019-09-05 13:01:42.057553+02"
"281543","322733","1","https://da0mo102vipza.cloudfront.net/wp-content/uploads/2018/01/shutterstock_272778389-e1516030118548.jpg","nails","2019-09-05 13:02:02.577741+02"
"281550","322740","1","https://da0mo102vipza.cloudfront.net/wp-content/uploads/2018/01/shutterstock_156420554-e1516628744187.jpg","olive oil","2019-09-05 13:02:03.870257+02"
"283382","325555","1","https://www.naturalhealth365.com/wp-content/uploads/2016/12/quercetin.jpg","quercetin","2019-09-05 13:21:10.529486+02"
"283407","325580","1","https://www.naturalhealth365.com/wp-content/uploads/2014/09/nh365-podcast-artwork-300x300.jpg","naturalhealth365 podcast","2019-09-05 13:21:25.309264+02"
"283412","325585","1","https://www.naturalhealth365.com/wp-content/uploads/2015/03/iv-vitamin-c-bag.jpg","iv-vitamin-c-bag","2019-09-05 13:21:26.392464+02"
"284518","326718","1","https://www.vaccinesrevealed.com/wp-content/uploads/2019/07/herd-immunity-m.jpg","","2019-09-05 14:30:52.129241+02"
"283233","325401","1","https://www.naturalhealth365.com/wp-content/uploads/2016/07/sunscreen.jpg","sunscreen","2019-09-05 13:19:53.677375+02"
